round,stadium,home_team,home_score,away_score,away_team,year
15,Independência,Atlético-MG,0.0,2.0,Bahia,2017
15,Giulite Coutinho,Fluminense,1.0,1.0,Cruzeiro,2017
15,Ilha do Retiro,Sport,4.0,0.0,Atlético-GO,2017
15,Ligga Arena,Athletico-PR,0.0,0.0,Botafogo,2017
16,Barradão,Vitória,1.0,2.0,Chapecoense,2017
16,Luso-Brasileiro,Flamengo,2.0,1.0,Coritiba,2017
16,Pacaembu,Santos,3.0,0.0,Bahia,2017
16,Maracanã,Fluminense,0.0,1.0,Corinthians,2017
16,Arena de Pernambuco,Sport,0.0,2.0,Palmeiras,2017
16,Ressacada,Avaí,1.0,0.0,Cruzeiro,2017
16,Independência,Atlético-MG,1.0,2.0,Vasco,2017
16,Ligga Arena,Athletico-PR,0.0,2.0,Ponte Preta,2017
16,Olímpico (GO),Atlético-GO,1.0,1.0,Botafogo,2017
16,Morumbi,São Paulo,1.0,1.0,Grêmio,2017
17,Nilton Santos (Engenhão),Botafogo,3.0,4.0,São Paulo,2017
17,Allianz Parque,Palmeiras,2.0,0.0,Avaí,2017
17,Arena Condá,Chapecoense,1.0,2.0,Atlético-GO,2017
17,Neo Química Arena,Corinthians,1.0,1.0,Flamengo,2017
17,Couto Pereira,Coritiba,0.0,2.0,Atlético-MG,2017
17,Itaipava Arena Fonte Nova,Bahia,1.0,3.0,Sport,2017
17,Mineirão,Cruzeiro,0.0,0.0,Vitória,2017
17,Arena do Grêmio,Grêmio,1.0,1.0,Santos,2017
17,Raulino de Oliveira,Vasco,0.0,1.0,Athletico-PR,2017
17,Moisés Lucarelli,Ponte Preta,0.0,0.0,Fluminense,2017
18,Ilha do Retiro,Sport,2.0,2.0,Fluminense,2017
18,Arena Condá,Chapecoense,1.0,1.0,Bahia,2017
18,Mineirão,Atlético-MG,0.0,2.0,Corinthians,2017
18,Barradão,Vitória,3.0,1.0,Ponte Preta,2017
18,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Palmeiras,2017
18,Pacaembu,Santos,3.0,2.0,Flamengo,2017
18,Olímpico (GO),Atlético-GO,0.0,1.0,Grêmio,2017
18,Morumbi,São Paulo,1.0,2.0,Coritiba,2017
18,Ligga Arena,Athletico-PR,5.0,0.0,Avaí,2017
18,Raulino de Oliveira,Vasco,0.0,3.0,Cruzeiro,2017
19,Maracanã,Fluminense,3.0,1.0,Atlético-GO,2017
19,Neo Química Arena,Corinthians,3.0,1.0,Sport,2017
19,Luso-Brasileiro,Flamengo,0.0,2.0,Vitória,2017
19,Allianz Parque,Palmeiras,0.0,1.0,Athletico-PR,2017
19,Mineirão,Cruzeiro,0.0,0.0,Botafogo,2017
19,Couto Pereira,Coritiba,2.0,0.0,Chapecoense,2017
19,Arena do Grêmio,Grêmio,2.0,0.0,Atlético-MG,2017
19,Itaipava Arena Fonte Nova,Bahia,2.0,1.0,São Paulo,2017
19,Moisés Lucarelli,Ponte Preta,0.0,0.0,Vasco,2017
19,Ressacada,Avaí,0.0,0.0,Santos,2017
20,Olímpico (GO),Atlético-GO,1.0,0.0,Coritiba,2017
20,Barradão,Vitória,0.0,1.0,Avaí,2017
20,Morumbi,São Paulo,3.0,2.0,Cruzeiro,2017
20,Raulino de Oliveira,Vasco,1.0,1.0,Palmeiras,2017
20,Independência,Atlético-MG,2.0,0.0,Flamengo,2017
20,Ilha do Retiro,Sport,0.0,0.0,Ponte Preta,2017
20,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Grêmio,2017
20,Ligga Arena,Athletico-PR,4.0,1.0,Bahia,2017
20,Pacaembu,Santos,0.0,0.0,Fluminense,2017
20,Arena Condá,Chapecoense,0.0,1.0,Corinthians,2017
21,Neo Química Arena,Corinthians,0.0,1.0,Vitória,2017
21,Luso-Brasileiro,Flamengo,2.0,0.0,Atlético-GO,2017
21,Arena do Grêmio,Grêmio,0.0,0.0,Athletico-PR,2017
21,Mineirão,Cruzeiro,2.0,0.0,Sport,2017
21,Itaipava Arena Fonte Nova,Bahia,3.0,0.0,Vasco,2017
21,Moisés Lucarelli,Ponte Preta,2.0,1.0,Botafogo,2017
21,Ressacada,Avaí,1.0,1.0,São Paulo,2017
21,Allianz Parque,Palmeiras,0.0,2.0,Chapecoense,2017
21,Couto Pereira,Coritiba,0.0,0.0,Santos,2017
21,Maracanã,Fluminense,2.0,1.0,Atlético-MG,2017
22,Maracanã,Fluminense,0.0,1.0,Vasco,2017
22,Neo Química Arena,Corinthians,0.0,1.0,Atlético-GO,2017
22,Luso-Brasileiro,Flamengo,2.0,0.0,Athletico-PR,2017
22,Allianz Parque,Palmeiras,4.0,2.0,São Paulo,2017
22,Itaipava Arena Fonte Nova,Bahia,1.0,2.0,Botafogo,2017
22,Moisés Lucarelli,Ponte Preta,1.0,2.0,Atlético-MG,2017
22,Mineirão,Cruzeiro,1.0,1.0,Santos,2017
22,Ressacada,Avaí,1.0,0.0,Chapecoense,2017
22,Couto Pereira,Coritiba,0.0,1.0,Vitória,2017
22,Arena do Grêmio,Grêmio,5.0,0.0,Sport,2017
23,Independência,Atlético-MG,1.0,1.0,Palmeiras,2017
23,São Januário,Vasco,1.0,0.0,Grêmio,2017
23,Morumbi,São Paulo,2.0,2.0,Ponte Preta,2017
23,Ligga Arena,Athletico-PR,1.0,1.0,Coritiba,2017
23,Vila Belmiro,Santos,2.0,0.0,Corinthians,2017
23,Ilha do Retiro,Sport,0.0,1.0,Avaí,2017
23,Barradão,Vitória,2.0,2.0,Fluminense,2017
23,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Flamengo,2017
23,Arena Condá,Chapecoense,1.0,2.0,Cruzeiro,2017
23,Olímpico (GO),Atlético-GO,1.0,1.0,Bahia,2017
24,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Santos,2017
24,Moisés Lucarelli,Ponte Preta,1.0,3.0,Atlético-GO,2017
24,Ressacada,Avaí,1.0,1.0,Atlético-MG,2017
24,Luso-Brasileiro,Flamengo,2.0,0.0,Sport,2017
24,Neo Química Arena,Corinthians,1.0,0.0,Vasco,2017
24,Ligga Arena,Athletico-PR,3.0,1.0,Fluminense,2017
24,Arena do Grêmio,Grêmio,0.0,1.0,Chapecoense,2017
24,Barradão,Vitória,1.0,2.0,São Paulo,2017
24,Mineirão,Cruzeiro,1.0,0.0,Bahia,2017
24,Pacaembu,Palmeiras,1.0,0.0,Coritiba,2017
25,Luso-Brasileiro,Flamengo,1.0,1.0,Avaí,2017
25,Vila Belmiro,Santos,1.0,0.0,Athletico-PR,2017
25,Morumbi,São Paulo,1.0,1.0,Corinthians,2017
25,Maracanã,Fluminense,0.0,1.0,Palmeiras,2017
25,Couto Pereira,Coritiba,2.0,3.0,Botafogo,2017
25,Olímpico (GO),Atlético-GO,1.0,2.0,Cruzeiro,2017
25,Arena Condá,Chapecoense,1.0,0.0,Ponte Preta,2017
25,Independência,Atlético-MG,1.0,3.0,Vitória,2017
25,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,Grêmio,2017
25,Ilha do Retiro,Sport,1.0,1.0,Vasco,2017
26,São Januário,Vasco,1.0,1.0,Chapecoense,2017
26,Itaipava Arena Fonte Nova,Bahia,1.0,1.0,Coritiba,2017
26,Allianz Parque,Palmeiras,0.0,1.0,Santos,2017
26,Nilton Santos (Engenhão),Botafogo,2.0,3.0,Vitória,2017
26,Morumbi,São Paulo,1.0,0.0,Sport,2017
26,Mineirão,Cruzeiro,1.0,1.0,Corinthians,2017
26,Arena do Grêmio,Grêmio,1.0,0.0,Fluminense,2017
26,Ressacada,Avaí,0.0,2.0,Atlético-GO,2017
26,Ligga Arena,Athletico-PR,0.0,2.0,Atlético-MG,2017
26,Moisés Lucarelli,Ponte Preta,1.0,0.0,Flamengo,2017
27,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Chapecoense,2017
27,Ligga Arena,Athletico-PR,2.0,2.0,Atlético-GO,2017
27,Neo Química Arena,Corinthians,3.0,1.0,Coritiba,2017
27,Independência,Atlético-MG,1.0,0.0,São Paulo,2017
27,Arena do Grêmio,Grêmio,0.0,1.0,Cruzeiro,2017
27,Ressacada,Avaí,1.0,2.0,Vasco,2017
27,Maracanã,Flamengo,1.0,1.0,Fluminense,2017
27,Barradão,Vitória,1.0,2.0,Sport,2017
27,Moisés Lucarelli,Ponte Preta,1.0,1.0,Santos,2017
27,Pacaembu,Palmeiras,2.0,2.0,Bahia,2017
28,Mineirão,Cruzeiro,2.0,1.0,Ponte Preta,2017
28,Maracanã,Vasco,1.0,0.0,Botafogo,2017
28,Pacaembu,São Paulo,2.0,1.0,Athletico-PR,2017
28,Maracanã,Fluminense,1.0,0.0,Avaí,2017
28,Ilha do Retiro,Sport,1.0,1.0,Atlético-MG,2017
28,Olímpico (GO),Atlético-GO,1.0,3.0,Palmeiras,2017
28,Arena Condá,Chapecoense,0.0,1.0,Flamengo,2017
28,Couto Pereira,Coritiba,0.0,1.0,Grêmio,2017
28,Itaipava Arena Fonte Nova,Bahia,2.0,0.0,Corinthians,2017
28,Pacaembu,Santos,2.0,2.0,Vitória,2017
29,Couto Pereira,Coritiba,1.0,0.0,Cruzeiro,2017
29,Serra Dourada,Atlético-GO,0.0,1.0,Vasco,2017
29,Independência,Atlético-MG,2.0,3.0,Chapecoense,2017
29,Maracanã,Fluminense,3.0,1.0,São Paulo,2017
29,Neo Química Arena,Corinthians,0.0,0.0,Grêmio,2017
29,Ressacada,Avaí,1.0,1.0,Botafogo,2017
29,Pacaembu,Palmeiras,2.0,0.0,Ponte Preta,2017
29,Barradão,Vitória,2.0,3.0,Athletico-PR,2017
29,Luso-Brasileiro,Flamengo,4.0,1.0,Bahia,2017
29,Ilha do Retiro,Sport,1.0,1.0,Santos,2017
30,Maracanã,Vasco,1.0,1.0,Coritiba,2017
30,Vila Belmiro,Santos,1.0,0.0,Atlético-GO,2017
30,Pacaembu,São Paulo,2.0,0.0,Flamengo,2017
30,Mineirão,Cruzeiro,1.0,3.0,Atlético-MG,2017
30,Ligga Arena,Athletico-PR,2.0,1.0,Sport,2017
30,Arena do Grêmio,Grêmio,1.0,3.0,Palmeiras,2017
30,Itaipava Arena Fonte Nova,Bahia,2.0,1.0,Vitória,2017
30,Moisés Lucarelli,Ponte Preta,1.0,2.0,Avaí,2017
30,Arena Condá,Chapecoense,2.0,0.0,Fluminense,2017
30,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Corinthians,2017
31,Pacaembu,São Paulo,2.0,1.0,Santos,2017
31,Maracanã,Flamengo,0.0,0.0,Vasco,2017
31,Ligga Arena,Athletico-PR,0.0,0.0,Chapecoense,2017
31,Maracanã,Fluminense,1.0,1.0,Bahia,2017
31,Independência,Atlético-MG,0.0,0.0,Botafogo,2017
31,Moisés Lucarelli,Ponte Preta,1.0,0.0,Corinthians,2017
31,Ilha do Retiro,Sport,3.0,4.0,Coritiba,2017
31,Barradão,Vitória,1.0,1.0,Atlético-GO,2017
31,Ressacada,Avaí,2.0,2.0,Grêmio,2017
31,Allianz Parque,Palmeiras,2.0,2.0,Cruzeiro,2017
32,Vila Belmiro,Santos,3.0,1.0,Atlético-MG,2017
32,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Fluminense,2017
32,Serra Dourada,Atlético-GO,0.0,1.0,São Paulo,2017
32,Couto Pereira,Coritiba,4.0,0.0,Avaí,2017
32,Neo Química Arena,Corinthians,3.0,2.0,Palmeiras,2017
32,Mineirão,Cruzeiro,1.0,0.0,Athletico-PR,2017
32,Arena do Grêmio,Grêmio,3.0,1.0,Flamengo,2017
32,Itaipava Arena Fonte Nova,Bahia,2.0,0.0,Ponte Preta,2017
32,Maracanã,Vasco,1.0,1.0,Vitória,2017
32,Arena Condá,Chapecoense,1.0,1.0,Sport,2017
33,Moisés Lucarelli,Ponte Preta,0.0,1.0,Grêmio,2017
33,Ressacada,Avaí,1.0,2.0,Bahia,2017
33,Ligga Arena,Athletico-PR,0.0,1.0,Corinthians,2017
33,Ilha do Retiro,Sport,1.0,2.0,Botafogo,2017
33,Luso-Brasileiro,Flamengo,2.0,0.0,Cruzeiro,2017
33,Vila Belmiro,Santos,1.0,2.0,Vasco,2017
33,Barradão,Vitória,3.0,1.0,Palmeiras,2017
33,Pacaembu,São Paulo,2.0,2.0,Chapecoense,2017
33,Independência,Atlético-MG,3.0,2.0,Atlético-GO,2017
33,Maracanã,Fluminense,2.0,2.0,Coritiba,2017
34,Nilton Santos (Engenhão),Botafogo,0.0,1.0,Athletico-PR,2017
34,Neo Química Arena,Corinthians,1.0,0.0,Avaí,2017
34,São Januário,Vasco,1.0,1.0,São Paulo,2017
34,Allianz Parque,Palmeiras,2.0,0.0,Flamengo,2017
34,Alfredo Jaconi,Grêmio,1.0,1.0,Vitória,2017
34,Olímpico (GO),Atlético-GO,2.0,0.0,Sport,2017
34,Itaipava Arena Fonte Nova,Bahia,2.0,2.0,Atlético-MG,2017
34,Mineirão,Cruzeiro,3.0,1.0,Fluminense,2017
34,Couto Pereira,Coritiba,1.0,1.0,Ponte Preta,2017
34,Arena Condá,Chapecoense,2.0,0.0,Santos,2017
35,Moisés Lucarelli,Ponte Preta,2.0,1.0,Athletico-PR,2017
35,Mineirão,Cruzeiro,2.0,2.0,Avaí,2017
35,Arena do Grêmio,Grêmio,1.0,0.0,São Paulo,2017
35,São Januário,Vasco,1.0,1.0,Atlético-MG,2017
35,Neo Química Arena,Corinthians,3.0,1.0,Fluminense,2017
35,Nilton Santos (Engenhão),Botafogo,1.0,2.0,Atlético-GO,2017
35,Allianz Parque,Palmeiras,5.0,1.0,Sport,2017
35,Arena Condá,Chapecoense,2.0,1.0,Vitória,2017
35,Couto Pereira,Coritiba,1.0,0.0,Flamengo,2017
35,Itaipava Arena Fonte Nova,Bahia,3.0,1.0,Santos,2017
36,Luso-Brasileiro,Flamengo,3.0,0.0,Corinthians,2017
36,Pacaembu,São Paulo,0.0,0.0,Botafogo,2017
36,Ilha do Retiro,Sport,1.0,0.0,Bahia,2017
36,Barradão,Vitória,1.0,1.0,Cruzeiro,2017
36,Olímpico (GO),Atlético-GO,1.0,1.0,Chapecoense,2017
36,Vila Belmiro,Santos,1.0,0.0,Grêmio,2017
36,Independência,Atlético-MG,3.0,0.0,Coritiba,2017
36,Ligga Arena,Athletico-PR,3.0,1.0,Vasco,2017
36,Maracanã,Fluminense,2.0,0.0,Ponte Preta,2017
36,Ressacada,Avaí,2.0,1.0,Palmeiras,2017
37,Maracanã,Fluminense,1.0,2.0,Sport,2017
37,Neo Química Arena,Corinthians,2.0,2.0,Atlético-MG,2017
37,Mineirão,Cruzeiro,0.0,1.0,Vasco,2017
37,Couto Pereira,Coritiba,1.0,2.0,São Paulo,2017
37,Arena do Grêmio,Grêmio,1.0,1.0,Atlético-GO,2017
37,Moisés Lucarelli,Ponte Preta,2.0,3.0,Vitória,2017
37,Ressacada,Avaí,1.0,0.0,Athletico-PR,2017
37,Luso-Brasileiro,Flamengo,1.0,2.0,Santos,2017
37,Itaipava Arena Fonte Nova,Bahia,0.0,1.0,Chapecoense,2017
37,Allianz Parque,Palmeiras,2.0,0.0,Botafogo,2017
38,Nilton Santos (Engenhão),Botafogo,2.0,2.0,Cruzeiro,2017
38,São Januário,Vasco,2.0,1.0,Ponte Preta,2017
38,Vila Belmiro,Santos,1.0,1.0,Avaí,2017
38,Morumbi,São Paulo,1.0,1.0,Bahia,2017
38,Independência,Atlético-MG,4.0,3.0,Grêmio,2017
38,Ligga Arena,Athletico-PR,3.0,0.0,Palmeiras,2017
38,Ilha do Retiro,Sport,1.0,0.0,Corinthians,2017
38,Barradão,Vitória,1.0,2.0,Flamengo,2017
38,Olímpico (GO),Atlético-GO,1.0,1.0,Fluminense,2017
38,Arena Condá,Chapecoense,2.0,1.0,Coritiba,2017
1,Mineirão,Cruzeiro,0.0,1.0,Grêmio,2018
1,Barradão,Vitória,2.0,2.0,Flamengo,2018
1,Pacaembu,Santos,2.0,0.0,Ceará,2018
1,Independência,América-MG,3.0,0.0,Sport,2018
1,São Januário,Vasco,2.0,1.0,Atlético-MG,2018
1,Neo Química Arena,Corinthians,2.0,1.0,Fluminense,2018
1,Beira-Rio,Internacional,2.0,0.0,Bahia,2018
1,Ligga Arena,Athletico-PR,5.0,1.0,Chapecoense,2018
1,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Palmeiras,2018
1,Morumbi,São Paulo,1.0,0.0,Paraná,2018
2,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,Santos,2018
2,Maracanã,Flamengo,2.0,0.0,América-MG,2018
2,Durival Britto,Paraná,0.0,4.0,Corinthians,2018
2,Independência,Atlético-MG,2.0,1.0,Vitória,2018
2,Arena Condá,Chapecoense,1.0,1.0,Vasco,2018
2,Maracanã,Fluminense,1.0,0.0,Cruzeiro,2018
2,Castelão (CE),Ceará,0.0,0.0,São Paulo,2018
2,Pacaembu,Palmeiras,1.0,0.0,Internacional,2018
2,Arena do Grêmio,Grêmio,0.0,0.0,Athletico-PR,2018
2,Ilha do Retiro,Sport,1.0,1.0,Botafogo,2018
3,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Grêmio,2018
3,Independência,Atlético-MG,1.0,0.0,Corinthians,2018
3,Durival Britto,Paraná,1.0,2.0,Sport,2018
3,Itaipava Arena Fonte Nova,Bahia,0.0,0.0,Athletico-PR,2018
3,Maracanã,Fluminense,1.0,1.0,São Paulo,2018
3,Castelão (CE),Ceará,0.0,3.0,Flamengo,2018
3,Allianz Parque,Palmeiras,0.0,0.0,Chapecoense,2018
3,Beira-Rio,Internacional,0.0,0.0,Cruzeiro,2018
3,Independência,América-MG,2.0,1.0,Vitória,2018
3,Pacaembu,Santos,1.0,1.0,Vasco,2018
4,São Januário,Vasco,4.0,1.0,América-MG,2018
4,Morumbi,São Paulo,2.0,2.0,Atlético-MG,2018
4,Neo Química Arena,Corinthians,1.0,1.0,Ceará,2018
4,Mineirão,Cruzeiro,1.0,0.0,Botafogo,2018
4,Ligga Arena,Athletico-PR,1.0,3.0,Palmeiras,2018
4,Barradão,Vitória,1.0,2.0,Fluminense,2018
4,Maracanã,Flamengo,2.0,0.0,Internacional,2018
4,Ilha do Retiro,Sport,2.0,0.0,Bahia,2018
4,Arena do Grêmio,Grêmio,5.0,1.0,Santos,2018
4,Arena Condá,Chapecoense,1.0,1.0,Paraná,2018
5,Arena do Grêmio,Grêmio,0.0,0.0,Internacional,2018
5,Mineirão,Cruzeiro,2.0,0.0,Sport,2018
5,Ligga Arena,Athletico-PR,1.0,2.0,Atlético-MG,2018
5,Arena Condá,Chapecoense,3.0,2.0,Flamengo,2018
5,Itaipava Arena Fonte Nova,Bahia,2.0,2.0,São Paulo,2018
5,São Januário,Vasco,2.0,3.0,Vitória,2018
5,Neo Química Arena,Corinthians,1.0,0.0,Palmeiras,2018
5,Vila Belmiro,Santos,3.0,1.0,Paraná,2018
5,Nilton Santos (Engenhão),Botafogo,2.0,1.0,Fluminense,2018
5,Castelão (CE),Ceará,2.0,2.0,América-MG,2018
6,Independência,Atlético-MG,1.0,0.0,Cruzeiro,2018
6,Maracanã,Flamengo,1.0,1.0,Vasco,2018
6,Allianz Parque,Palmeiras,3.0,0.0,Bahia,2018
6,Barradão,Vitória,2.0,1.0,Ceará,2018
6,Durival Britto,Paraná,0.0,0.0,Grêmio,2018
6,Independência,América-MG,1.0,0.0,Botafogo,2018
6,Morumbi,São Paulo,1.0,0.0,Santos,2018
6,Arena de Pernambuco,Sport,1.0,1.0,Corinthians,2018
6,Maracanã,Fluminense,2.0,0.0,Athletico-PR,2018
6,Beira-Rio,Internacional,3.0,0.0,Chapecoense,2018
7,Maracanã,Fluminense,3.0,1.0,Chapecoense,2018
7,Allianz Parque,Palmeiras,2.0,3.0,Sport,2018
7,Independência,Atlético-MG,0.0,1.0,Flamengo,2018
7,Durival Britto,Paraná,0.0,0.0,Athletico-PR,2018
7,Itaipava Arena Fonte Nova,Bahia,3.0,0.0,Vasco,2018
7,Nilton Santos (Engenhão),Botafogo,1.0,1.0,Vitória,2018
7,Pacaembu,Santos,0.0,1.0,Cruzeiro,2018
7,Beira-Rio,Internacional,2.0,1.0,Corinthians,2018
7,Independência,América-MG,1.0,3.0,São Paulo,2018
7,Castelão (CE),Ceará,0.0,1.0,Grêmio,2018
8,Barradão,Vitória,2.0,3.0,Internacional,2018
8,São Januário,Vasco,1.0,0.0,Paraná,2018
8,Ilha do Retiro,Sport,3.0,2.0,Atlético-MG,2018
8,Arena Condá,Chapecoense,2.0,0.0,Ceará,2018
8,Morumbi,São Paulo,3.0,2.0,Botafogo,2018
8,Mineirão,Cruzeiro,1.0,0.0,Palmeiras,2018
8,Arena do Grêmio,Grêmio,0.0,0.0,Fluminense,2018
8,Maracanã,Flamengo,2.0,0.0,Bahia,2018
8,Neo Química Arena,Corinthians,1.0,0.0,América-MG,2018
8,Ligga Arena,Athletico-PR,2.0,0.0,Santos,2018
9,Independência,Atlético-MG,3.0,3.0,Chapecoense,2018
9,Beira-Rio,Internacional,0.0,0.0,Sport,2018
9,São Januário,Vasco,1.0,2.0,Botafogo,2018
9,Allianz Parque,Palmeiras,3.0,1.0,São Paulo,2018
9,Independência,América-MG,3.0,1.0,Athletico-PR,2018
9,Itaipava Arena Fonte Nova,Bahia,0.0,2.0,Grêmio,2018
9,Maracanã,Flamengo,1.0,0.0,Corinthians,2018
9,Vila Belmiro,Santos,5.0,2.0,Vitória,2018
9,Castelão (CE),Ceará,0.0,1.0,Cruzeiro,2018
9,Durival Britto,Paraná,2.0,1.0,Fluminense,2018
10,Morumbi,São Paulo,0.0,0.0,Internacional,2018
10,Barradão,Vitória,1.0,0.0,Chapecoense,2018
10,Nilton Santos (Engenhão),Botafogo,0.0,0.0,Ceará,2018
10,Ilha do Retiro,Sport,1.0,0.0,Athletico-PR,2018
10,Neo Química Arena,Corinthians,1.0,1.0,Santos,2018
10,Mineirão,Cruzeiro,1.0,1.0,Vasco,2018
10,Arena do Grêmio,Grêmio,0.0,2.0,Palmeiras,2018
10,Durival Britto,Paraná,1.0,0.0,Bahia,2018
10,Mané Garrincha,Fluminense,0.0,2.0,Flamengo,2018
10,Independência,América-MG,1.0,3.0,Atlético-MG,2018
11,Ligga Arena,Athletico-PR,0.0,1.0,São Paulo,2018
11,Arena Condá,Chapecoense,2.0,0.0,Cruzeiro,2018
11,São Januário,Vasco,3.0,2.0,Sport,2018
11,Neo Química Arena,Corinthians,0.0,0.0,Vitória,2018
11,Independência,Atlético-MG,5.0,2.0,Fluminense,2018
11,Itaipava Arena Fonte Nova,Bahia,3.0,3.0,Botafogo,2018
11,Castelão (CE),Ceará,2.0,2.0,Palmeiras,2018
11,Arena do Grêmio,Grêmio,1.0,0.0,América-MG,2018
11,Maracanã,Flamengo,2.0,0.0,Paraná,2018
11,Vila Belmiro,Santos,1.0,2.0,Internacional,2018
12,Morumbi,São Paulo,3.0,0.0,Vitória,2018
12,Independência,América-MG,0.0,0.0,Chapecoense,2018
12,Maracanã,Fluminense,0.0,1.0,Santos,2018
12,Durival Britto,Paraná,1.0,1.0,Cruzeiro,2018
12,Ilha do Retiro,Sport,0.0,0.0,Grêmio,2018
12,Nilton Santos (Engenhão),Botafogo,2.0,0.0,Athletico-PR,2018
12,Allianz Parque,Palmeiras,1.0,1.0,Flamengo,2018
12,Independência,Atlético-MG,2.0,1.0,Ceará,2018
12,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,Corinthians,2018
12,Beira-Rio,Internacional,3.0,1.0,Vasco,2018
13,Presidente Vargas (CE),Ceará,1.0,0.0,Sport,2018
13,Barradão,Vitória,1.0,0.0,Paraná,2018
13,Maracanã,Flamengo,0.0,1.0,São Paulo,2018
13,Neo Química Arena,Corinthians,2.0,0.0,Botafogo,2018
13,Arena do Grêmio,Grêmio,2.0,0.0,Atlético-MG,2018
13,Mineirão,Cruzeiro,3.0,1.0,América-MG,2018
13,Arena Condá,Chapecoense,1.0,1.0,Bahia,2018
13,São Januário,Vasco,1.0,1.0,Fluminense,2018
13,Pacaembu,Santos,1.0,1.0,Palmeiras,2018
13,Ligga Arena,Athletico-PR,2.0,2.0,Internacional,2018
14,Maracanã,Flamengo,2.0,0.0,Botafogo,2018
14,Morumbi,São Paulo,3.0,1.0,Corinthians,2018
14,Durival Britto,Paraná,1.0,0.0,América-MG,2018
14,Itaipava Arena Fonte Nova,Bahia,4.0,1.0,Vitória,2018
14,São Januário,Vasco,1.0,0.0,Grêmio,2018
14,Ilha do Retiro,Sport,1.0,2.0,Fluminense,2018
14,Allianz Parque,Palmeiras,3.0,2.0,Atlético-MG,2018
14,Mineirão,Cruzeiro,2.0,1.0,Athletico-PR,2018
14,Arena Condá,Chapecoense,0.0,0.0,Santos,2018
14,Beira-Rio,Internacional,1.0,0.0,Ceará,2018
15,Maracanã,Fluminense,1.0,0.0,Palmeiras,2018
15,Independência,Atlético-MG,2.0,0.0,Paraná,2018
15,Vila Belmiro,Santos,1.0,1.0,Flamengo,2018
15,Neo Química Arena,Corinthians,2.0,0.0,Cruzeiro,2018
15,Barradão,Vitória,1.0,0.0,Sport,2018
15,Nilton Santos (Engenhão),Botafogo,1.0,0.0,Chapecoense,2018
15,Arena do Grêmio,Grêmio,2.0,1.0,São Paulo,2018
15,Independência,América-MG,2.0,1.0,Internacional,2018
15,Ligga Arena,Athletico-PR,1.0,0.0,Vasco,2018
15,Presidente Vargas (CE),Ceará,0.0,2.0,Bahia,2018
16,Presidente Vargas (CE),Ceará,1.0,0.0,Fluminense,2018
16,Mané Garrincha,Vasco,1.0,4.0,Corinthians,2018
16,Allianz Parque,Palmeiras,3.0,0.0,Paraná,2018
16,Mineirão,Cruzeiro,0.0,2.0,São Paulo,2018
16,Ligga Arena,Athletico-PR,4.0,0.0,Vitória,2018
16,Maracanã,Flamengo,4.0,1.0,Sport,2018
16,Beira-Rio,Internacional,3.0,0.0,Botafogo,2018
16,Arena Condá,Chapecoense,1.0,1.0,Grêmio,2018
16,Vila Belmiro,Santos,0.0,1.0,América-MG,2018
16,Itaipava Arena Fonte Nova,Bahia,2.0,2.0,Atlético-MG,2018
17,Nilton Santos (Engenhão),Botafogo,0.0,0.0,Santos,2018
17,Arena do Grêmio,Grêmio,2.0,0.0,Flamengo,2018
17,Neo Química Arena,Corinthians,0.0,0.0,Athletico-PR,2018
17,Durival Britto,Paraná,0.0,1.0,Ceará,2018
17,Independência,América-MG,0.0,0.0,Palmeiras,2018
17,Barradão,Vitória,1.0,1.0,Cruzeiro,2018
17,Morumbi,São Paulo,2.0,1.0,Vasco,2018
17,Maracanã,Fluminense,1.0,1.0,Bahia,2018
17,Ilha do Retiro,Sport,1.0,1.0,Chapecoense,2018
17,Independência,Atlético-MG,0.0,1.0,Internacional,2018
18,Presidente Vargas (CE),Ceará,0.0,0.0,Athletico-PR,2018
18,Itaipava Arena Fonte Nova,Bahia,1.0,0.0,América-MG,2018
18,Independência,Atlético-MG,3.0,1.0,Santos,2018
18,Durival Britto,Paraná,1.0,1.0,Botafogo,2018
18,Arena Condá,Chapecoense,2.0,1.0,Corinthians,2018
18,Maracanã,Flamengo,1.0,0.0,Cruzeiro,2018
18,Ilha do Retiro,Sport,1.0,3.0,São Paulo,2018
18,Allianz Parque,Palmeiras,1.0,0.0,Vasco,2018
18,Arena do Grêmio,Grêmio,4.0,0.0,Vitória,2018
18,Maracanã,Fluminense,0.0,3.0,Internacional,2018
19,Vila Belmiro,Santos,3.0,0.0,Sport,2018
19,Neo Química Arena,Corinthians,0.0,1.0,Grêmio,2018
19,Ligga Arena,Athletico-PR,3.0,0.0,Flamengo,2018
19,Beira-Rio,Internacional,1.0,0.0,Paraná,2018
19,Mineirão,Cruzeiro,1.0,1.0,Bahia,2018
